bucket,avg_fwd_ret,date,feature_set,model,horizon_days
2,-0.0277536296847265,2023-12-04,F5_full_finance,logistic_regression,1
3,-0.03399179272624098,2023-12-04,F5_full_finance,logistic_regression,1
4,-0.018535951611255208,2023-12-04,F5_full_finance,logistic_regression,1
5,-0.018098311120794797,2023-12-04,F5_full_finance,logistic_regression,1
1,-0.011123560476580419,2023-12-05,F5_full_finance,logistic_regression,1
2,4.5275337027028684e-05,2023-12-05,F5_full_finance,logistic_regression,1
3,0.007431319525722346,2023-12-05,F5_full_finance,logistic_regression,1
4,-0.005197818605347293,2023-12-05,F5_full_finance,logistic_regression,1
5,-0.0014357397607968614,2023-12-05,F5_full_finance,logistic_regression,1
1,-0.01878905851911733,2023-12-06,F5_full_finance,logistic_regression,1
2,-0.02437129797043125,2023-12-06,F5_full_finance,logistic_regression,1
3,-0.030237113392052817,2023-12-06,F5_full_finance,logistic_regression,1
4,-0.04173614384227209,2023-12-06,F5_full_finance,logistic_regression,1
5,-0.015410203027030278,2023-12-06,F5_full_finance,logistic_regression,1
1,0.010288292687558598,2023-12-07,F5_full_finance,logistic_regression,1
2,-0.011401236700157025,2023-12-07,F5_full_finance,logistic_regression,1
3,-0.002363586238905868,2023-12-07,F5_full_finance,logistic_regression,1
4,0.02744547666736885,2023-12-07,F5_full_finance,logistic_regression,1
5,0.003372517778147621,2023-12-07,F5_full_finance,logistic_regression,1
1,-0.010166315058639852,2023-12-08,F5_full_finance,logistic_regression,1
2,-0.015489801424957261,2023-12-08,F5_full_finance,logistic_regression,1
3,-0.006237465204314008,2023-12-08,F5_full_finance,logistic_regression,1
4,-0.028912568370761393,2023-12-08,F5_full_finance,logistic_regression,1
5,0.0006721059885108072,2023-12-08,F5_full_finance,logistic_regression,1
1,0.001270045359603067,2023-12-11,F5_full_finance,logistic_regression,1
2,0.014881570506976916,2023-12-11,F5_full_finance,logistic_regression,1
3,0.012300630041652938,2023-12-11,F5_full_finance,logistic_regression,1
4,-0.010718279869465941,2023-12-11,F5_full_finance,logistic_regression,1
5,0.006170150678541597,2023-12-11,F5_full_finance,logistic_regression,1
1,0.015192996828333749,2023-12-12,F5_full_finance,logistic_regression,1
2,0.01574813235710959,2023-12-12,F5_full_finance,logistic_regression,1
3,0.007127098441372215,2023-12-12,F5_full_finance,logistic_regression,1
4,0.009804468289260848,2023-12-12,F5_full_finance,logistic_regression,1
5,0.006521636149929788,2023-12-12,F5_full_finance,logistic_regression,1
1,0.004733245479745962,2023-12-13,F5_full_finance,logistic_regression,1
2,0.017868417396877057,2023-12-13,F5_full_finance,logistic_regression,1
3,0.012688010322938648,2023-12-13,F5_full_finance,logistic_regression,1
4,-0.016498622257300255,2023-12-13,F5_full_finance,logistic_regression,1
5,-0.0018436488026732922,2023-12-13,F5_full_finance,logistic_regression,1
1,-0.016999077974761856,2023-12-14,F5_full_finance,logistic_regression,1
2,-0.015045787999646065,2023-12-14,F5_full_finance,logistic_regression,1
3,0.0007707329937395868,2023-12-14,F5_full_finance,logistic_regression,1
4,-0.011991266763421993,2023-12-14,F5_full_finance,logistic_regression,1
5,0.008728609712555513,2023-12-14,F5_full_finance,logistic_regression,1
1,0.002796612754342176,2023-12-15,F5_full_finance,logistic_regression,1
2,0.025311535595959667,2023-12-15,F5_full_finance,logistic_regression,1
3,0.020239173163372093,2023-12-15,F5_full_finance,logistic_regression,1
4,0.0005571583917269862,2023-12-15,F5_full_finance,logistic_regression,1
5,0.009885415239387463,2023-12-15,F5_full_finance,logistic_regression,1
1,-0.00935205834433489,2023-12-18,F5_full_finance,logistic_regression,1
2,-0.006890335873559472,2023-12-18,F5_full_finance,logistic_regression,1
3,-0.016250730241866462,2023-12-18,F5_full_finance,logistic_regression,1
4,-0.0020218133907219382,2023-12-18,F5_full_finance,logistic_regression,1
5,-0.02084743770418057,2023-12-18,F5_full_finance,logistic_regression,1
1,0.01560253515210469,2023-12-19,F5_full_finance,logistic_regression,1
2,0.015695927491516493,2023-12-19,F5_full_finance,logistic_regression,1
3,0.018218487643160808,2023-12-19,F5_full_finance,logistic_regression,1
4,0.014143502495766125,2023-12-19,F5_full_finance,logistic_regression,1
5,0.005950413332304394,2023-12-19,F5_full_finance,logistic_regression,1
1,0.01441073384687741,2023-12-20,F5_full_finance,logistic_regression,1
2,0.014828129244862431,2023-12-20,F5_full_finance,logistic_regression,1
3,0.01086111458494432,2023-12-20,F5_full_finance,logistic_regression,1
4,0.004986054481988855,2023-12-20,F5_full_finance,logistic_regression,1
5,0.013637876899259438,2023-12-20,F5_full_finance,logistic_regression,1
1,-0.012302982658193018,2023-12-21,F5_full_finance,logistic_regression,1
2,-0.02133383864212235,2023-12-21,F5_full_finance,logistic_regression,1
3,-0.0035251970572839353,2023-12-21,F5_full_finance,logistic_regression,1
4,-0.016485220366092235,2023-12-21,F5_full_finance,logistic_regression,1
5,-0.008192152684424026,2023-12-21,F5_full_finance,logistic_regression,1
1,0.009562024681562753,2023-12-22,F5_full_finance,logistic_regression,1
2,0.006610983917136437,2023-12-22,F5_full_finance,logistic_regression,1
3,0.02022515350059584,2023-12-22,F5_full_finance,logistic_regression,1
4,-0.00549653125252747,2023-12-22,F5_full_finance,logistic_regression,1
5,6.741672117049902e-05,2023-12-22,F5_full_finance,logistic_regression,1
1,0.004986559191422435,2023-12-25,F5_full_finance,logistic_regression,1
2,0.025266486259790444,2023-12-25,F5_full_finance,logistic_regression,1
3,0.00753258497678666,2023-12-25,F5_full_finance,logistic_regression,1
4,0.018425553450027277,2023-12-25,F5_full_finance,logistic_regression,1
5,0.0055680393142676365,2023-12-25,F5_full_finance,logistic_regression,1
1,-0.006947052158367328,2023-12-26,F5_full_finance,logistic_regression,1
2,-0.019243915588444183,2023-12-26,F5_full_finance,logistic_regression,1
3,-0.014652022789976238,2023-12-26,F5_full_finance,logistic_regression,1
4,-0.020299678216209704,2023-12-26,F5_full_finance,logistic_regression,1
5,-0.010277361353690784,2023-12-26,F5_full_finance,logistic_regression,1
1,0.009954279748377148,2023-12-27,F5_full_finance,logistic_regression,1
2,0.00661933453491903,2023-12-27,F5_full_finance,logistic_regression,1
3,0.009589536472211835,2023-12-27,F5_full_finance,logistic_regression,1
4,0.009999405681243134,2023-12-27,F5_full_finance,logistic_regression,1
5,0.010767177653645599,2023-12-27,F5_full_finance,logistic_regression,1
1,0.0017460650695776403,2023-12-28,F5_full_finance,logistic_regression,1
2,0.017221165324896148,2023-12-28,F5_full_finance,logistic_regression,1
3,0.015263523166609616,2023-12-28,F5_full_finance,logistic_regression,1
4,0.005317734403565311,2023-12-28,F5_full_finance,logistic_regression,1
5,0.011990513094295219,2023-12-28,F5_full_finance,logistic_regression,1
1,0.024167717407615252,2023-05-24,F5_full_finance,random_forest,1
2,0.015483801189671631,2023-05-24,F5_full_finance,random_forest,1
3,0.011230263932228646,2023-05-24,F5_full_finance,random_forest,1
4,0.029042548815649383,2023-05-24,F5_full_finance,random_forest,1
5,0.025816894316018857,2023-05-24,F5_full_finance,random_forest,1
1,0.005962649784873042,2023-05-25,F5_full_finance,random_forest,1
2,0.0016597296684939256,2023-05-25,F5_full_finance,random_forest,1
3,-0.0030620016183651733,2023-05-25,F5_full_finance,random_forest,1
4,0.0007519649739056167,2023-05-25,F5_full_finance,random_forest,1
5,-0.015161359993452861,2023-05-25,F5_full_finance,random_forest,1
1,-0.03410587420324357,2023-05-26,F5_full_finance,random_forest,1
2,-0.034789072825258116,2023-05-26,F5_full_finance,random_forest,1
3,-0.038899154987705686,2023-05-26,F5_full_finance,random_forest,1
4,-0.011195462882541474,2023-05-26,F5_full_finance,random_forest,1
5,-0.04312681726572676,2023-05-26,F5_full_finance,random_forest,1
1,-0.005239294515107962,2023-05-29,F5_full_finance,random_forest,1
2,-0.011791916510525469,2023-05-29,F5_full_finance,random_forest,1
3,-0.01179663549583182,2023-05-29,F5_full_finance,random_forest,1
4,-0.0203897662245498,2023-05-29,F5_full_finance,random_forest,1
5,-0.020092579181795467,2023-05-29,F5_full_finance,random_forest,1
1,0.009941820382954658,2023-05-30,F5_full_finance,random_forest,1
2,-0.008321482806207592,2023-05-30,F5_full_finance,random_forest,1
3,-0.008847178740355288,2023-05-30,F5_full_finance,random_forest,1
4,-0.01361784620604578,2023-05-30,F5_full_finance,random_forest,1
5,-0.010565043345367897,2023-05-30,F5_full_finance,random_forest,1
1,-0.009734017099557568,2023-05-31,F5_full_finance,random_forest,1
2,-0.0062575698195757035,2023-05-31,F5_full_finance,random_forest,1
3,-0.004036866666075001,2023-05-31,F5_full_finance,random_forest,1
4,0.002709572825330131,2023-05-31,F5_full_finance,random_forest,1
5,-0.021387695299853737,2023-05-31,F5_full_finance,random_forest,1
1,-0.0020602169974545115,2023-06-01,F5_full_finance,random_forest,1
2,-0.002856674278323701,2023-06-01,F5_full_finance,random_forest,1
3,-0.0027682056076648864,2023-06-01,F5_full_finance,random_forest,1
4,0.007615018879431501,2023-06-01,F5_full_finance,random_forest,1
5,-0.007655224623313139,2023-06-01,F5_full_finance,random_forest,1
1,0.0051816464310312504,2023-06-02,F5_full_finance,random_forest,1
2,0.0010388796466742622,2023-06-02,F5_full_finance,random_forest,1
3,-0.009013898348929905,2023-06-02,F5_full_finance,random_forest,1
4,0.029945996016939036,2023-06-02,F5_full_finance,random_forest,1
5,-0.0017584698209118788,2023-06-02,F5_full_finance,random_forest,1
1,-0.01021576204619562,2023-06-05,F5_full_finance,random_forest,1
2,-0.013016692764019178,2023-06-05,F5_full_finance,random_forest,1
3,-0.0086713380527772,2023-06-05,F5_full_finance,random_forest,1
4,0.0035835805084811767,2023-06-05,F5_full_finance,random_forest,1
5,0.015239240062163595,2023-06-05,F5_full_finance,random_forest,1
1,0.019311587275075537,2023-06-06,F5_full_finance,random_forest,1
2,0.009113480749511904,2023-06-06,F5_full_finance,random_forest,1
3,0.02037526133294698,2023-06-06,F5_full_finance,random_forest,1
4,-0.0027648343093608085,2023-06-06,F5_full_finance,random_forest,1
5,0.008260131521672487,2023-06-06,F5_full_finance,random_forest,1
1,0.0001648835255780856,2023-06-07,F5_full_finance,random_forest,1
2,0.0009869058334766034,2023-06-07,F5_full_finance,random_forest,1
3,-0.010579955687013476,2023-06-07,F5_full_finance,random_forest,1
4,-0.024742007438790736,2023-06-07,F5_full_finance,random_forest,1
5,0.007533968753720255,2023-06-07,F5_full_finance,random_forest,1
1,-0.0037904126114841064,2023-06-08,F5_full_finance,random_forest,1
2,0.016759416164360497,2023-06-08,F5_full_finance,random_forest,1
3,-0.019950960461370792,2023-06-08,F5_full_finance,random_forest,1
4,0.011915251895582735,2023-06-08,F5_full_finance,random_forest,1
5,-0.018366128962280015,2023-06-08,F5_full_finance,random_forest,1
1,0.0038024758145835946,2023-06-09,F5_full_finance,random_forest,1
2,0.012039071785285405,2023-06-09,F5_full_finance,random_forest,1
3,0.0167293642557097,2023-06-09,F5_full_finance,random_forest,1
4,0.02320420490137498,2023-06-09,F5_full_finance,random_forest,1
5,0.014016454604538708,2023-06-09,F5_full_finance,random_forest,1
1,-0.014078254869279716,2023-06-12,F5_full_finance,random_forest,1
2,0.0008873148967565303,2023-06-12,F5_full_finance,random_forest,1
3,-0.021332100131964404,2023-06-12,F5_full_finance,random_forest,1
4,0.0007021143904097915,2023-06-12,F5_full_finance,random_forest,1
5,-0.0016297512502881362,2023-06-12,F5_full_finance,random_forest,1
1,0.005693904267530248,2023-06-13,F5_full_finance,random_forest,1
2,0.007511661001141645,2023-06-13,F5_full_finance,random_forest,1
3,-0.001900895375408218,2023-06-13,F5_full_finance,random_forest,1
4,0.004634642492004959,2023-06-13,F5_full_finance,random_forest,1
5,-0.0016769639512717038,2023-06-13,F5_full_finance,random_forest,1
1,0.009292747724609918,2023-06-14,F5_full_finance,random_forest,1
2,0.0016574083751181856,2023-06-14,F5_full_finance,random_forest,1
3,-0.002679750679216608,2023-06-14,F5_full_finance,random_forest,1
4,0.006353824044993184,2023-06-14,F5_full_finance,random_forest,1
5,0.0009428073061836795,2023-06-14,F5_full_finance,random_forest,1
1,-0.008112927747350118,2023-06-15,F5_full_finance,random_forest,1
2,-0.00973035621965812,2023-06-15,F5_full_finance,random_forest,1
3,-0.0017088298720134842,2023-06-15,F5_full_finance,random_forest,1
4,-0.007238386645497363,2023-06-15,F5_full_finance,random_forest,1
5,0.008434032098610156,2023-06-15,F5_full_finance,random_forest,1
1,0.005720866179811324,2023-06-16,F5_full_finance,random_forest,1
2,0.03745509118632051,2023-06-16,F5_full_finance,random_forest,1
3,0.032167622683978325,2023-06-16,F5_full_finance,random_forest,1
4,0.03040048264371764,2023-06-16,F5_full_finance,random_forest,1
5,0.01364160755898064,2023-06-16,F5_full_finance,random_forest,1
1,-0.0042659815503294785,2023-06-19,F5_full_finance,random_forest,1
2,-0.015845712488438912,2023-06-19,F5_full_finance,random_forest,1
3,-0.019475518842687223,2023-06-19,F5_full_finance,random_forest,1
4,-0.0092252593176817,2023-06-19,F5_full_finance,random_forest,1
5,0.008065343181017148,2023-06-19,F5_full_finance,random_forest,1
1,-0.0029380657486506867,2023-06-20,F5_full_finance,random_forest,1
2,-0.00836315809860455,2023-06-20,F5_full_finance,random_forest,1
3,0.01048163600639418,2023-06-20,F5_full_finance,random_forest,1
4,0.031951553420139556,2023-06-20,F5_full_finance,random_forest,1
5,0.02210827944225091,2023-06-20,F5_full_finance,random_forest,1
1,0.016161399755063588,2023-06-21,F5_full_finance,random_forest,1
2,0.011455935629500091,2023-06-21,F5_full_finance,random_forest,1
3,0.013278809077935716,2023-06-21,F5_full_finance,random_forest,1
4,-0.010140498567074219,2023-06-21,F5_full_finance,random_forest,1
5,0.00967243082824043,2023-06-21,F5_full_finance,random_forest,1
1,-0.012977277216311978,2023-06-22,F5_full_finance,random_forest,1
2,-0.020831873160527148,2023-06-22,F5_full_finance,random_forest,1
3,-0.015720183080840222,2023-06-22,F5_full_finance,random_forest,1
4,-0.003045530115530992,2023-06-22,F5_full_finance,random_forest,1
5,-0.017179976587251955,2023-06-22,F5_full_finance,random_forest,1
1,0.004481618507724272,2023-06-23,F5_full_finance,random_forest,1
2,0.02242032090228019,2023-06-23,F5_full_finance,random_forest,1
3,0.002765566594794433,2023-06-23,F5_full_finance,random_forest,1
4,0.027749684359565485,2023-06-23,F5_full_finance,random_forest,1
5,0.0005483874532537514,2023-06-23,F5_full_finance,random_forest,1
1,-0.010521711731126593,2023-06-26,F5_full_finance,random_forest,1
2,-0.022475697027322772,2023-06-26,F5_full_finance,random_forest,1
3,0.005446469943537369,2023-06-26,F5_full_finance,random_forest,1
4,0.0023824938902781145,2023-06-26,F5_full_finance,random_forest,1
5,-0.011984784672228965,2023-06-26,F5_full_finance,random_forest,1
1,0.011384977806474628,2023-06-27,F5_full_finance,random_forest,1
2,-0.015020285750845908,2023-06-27,F5_full_finance,random_forest,1
3,0.0007599226153102157,2023-06-27,F5_full_finance,random_forest,1
4,-0.00812164361129053,2023-06-27,F5_full_finance,random_forest,1
5,-0.004514237210934802,2023-06-27,F5_full_finance,random_forest,1
1,0.00990081766815376,2023-06-28,F5_full_finance,random_forest,1
2,-0.008694397215007643,2023-06-28,F5_full_finance,random_forest,1
3,-3.396614777717577e-06,2023-06-28,F5_full_finance,random_forest,1
4,0.001687267331097253,2023-06-28,F5_full_finance,random_forest,1
5,-0.011705157810793398,2023-06-28,F5_full_finance,random_forest,1
1,-0.008757081973699399,2023-06-29,F5_full_finance,random_forest,1
2,-0.0036769202636411924,2023-06-29,F5_full_finance,random_forest,1
3,-0.003228600021729755,2023-06-29,F5_full_finance,random_forest,1
4,-0.00752043126021773,2023-06-29,F5_full_finance,random_forest,1
5,0.00029889864674331745,2023-06-29,F5_full_finance,random_forest,1
1,-0.015187981363637137,2023-06-30,F5_full_finance,random_forest,1
2,0.011830564882509664,2023-06-30,F5_full_finance,random_forest,1
3,0.0025493322694047915,2023-06-30,F5_full_finance,random_forest,1
4,-0.026005486841712555,2023-06-30,F5_full_finance,random_forest,1
5,-0.007167317985199706,2023-06-30,F5_full_finance,random_forest,1
1,0.02327247503135954,2023-07-03,F5_full_finance,random_forest,1
2,0.006996262054978164,2023-07-03,F5_full_finance,random_forest,1
3,0.02000664618311143,2023-07-03,F5_full_finance,random_forest,1
4,0.03684777912928183,2023-07-03,F5_full_finance,random_forest,1
5,-0.0013240956197921316,2023-07-03,F5_full_finance,random_forest,1
1,0.0034016963616816387,2023-07-04,F5_full_finance,random_forest,1
2,-0.01006080816448296,2023-07-04,F5_full_finance,random_forest,1
3,0.008028788054634362,2023-07-04,F5_full_finance,random_forest,1
4,0.029955116024710904,2023-07-04,F5_full_finance,random_forest,1
5,0.0014100321711676966,2023-07-04,F5_full_finance,random_forest,1
1,0.01719073270570326,2023-07-05,F5_full_finance,random_forest,1
2,0.013591107686117043,2023-07-05,F5_full_finance,random_forest,1
3,0.014469957970714042,2023-07-05,F5_full_finance,random_forest,1
4,0.02124787579365961,2023-07-05,F5_full_finance,random_forest,1
5,0.024440010399983447,2023-07-05,F5_full_finance,random_forest,1
1,-0.0082307408628709,2023-07-06,F5_full_finance,random_forest,1
2,0.013499970474460055,2023-07-06,F5_full_finance,random_forest,1
3,-0.00826797016921188,2023-07-06,F5_full_finance,random_forest,1
4,0.01320986742194652,2023-07-06,F5_full_finance,random_forest,1
5,0.023773244794971227,2023-07-06,F5_full_finance,random_forest,1
1,0.011262554297123306,2023-07-07,F5_full_finance,random_forest,1
2,0.017729271277990843,2023-07-07,F5_full_finance,random_forest,1
3,0.006726395421507214,2023-07-07,F5_full_finance,random_forest,1
4,0.004956561687939676,2023-07-07,F5_full_finance,random_forest,1
5,0.015232685664738066,2023-07-07,F5_full_finance,random_forest,1
1,-0.01207927627696953,2023-07-10,F5_full_finance,random_forest,1
2,-0.01274233575679884,2023-07-10,F5_full_finance,random_forest,1
3,-0.01983996964729806,2023-07-10,F5_full_finance,random_forest,1
4,-0.008830396430561938,2023-07-10,F5_full_finance,random_forest,1
5,-0.026622386174428525,2023-07-10,F5_full_finance,random_forest,1
1,0.009926165012629995,2023-07-11,F5_full_finance,random_forest,1
2,-0.011168919554046863,2023-07-11,F5_full_finance,random_forest,1
3,0.007815512249047585,2023-07-11,F5_full_finance,random_forest,1
4,-0.02205384641468433,2023-07-11,F5_full_finance,random_forest,1
5,-0.003010564689538975,2023-07-11,F5_full_finance,random_forest,1
1,0.005187383670347434,2023-07-12,F5_full_finance,random_forest,1
2,-0.00937063113256209,2023-07-12,F5_full_finance,random_forest,1
3,0.002963067032768496,2023-07-12,F5_full_finance,random_forest,1
4,0.005709865521021262,2023-07-12,F5_full_finance,random_forest,1
5,-0.020458348847606,2023-07-12,F5_full_finance,random_forest,1
1,0.01549143170622258,2023-07-13,F5_full_finance,random_forest,1
2,0.03195352543415364,2023-07-13,F5_full_finance,random_forest,1
3,0.004879000540802592,2023-07-13,F5_full_finance,random_forest,1
4,0.010897532617556216,2023-07-13,F5_full_finance,random_forest,1
5,0.0031855825144688765,2023-07-13,F5_full_finance,random_forest,1
1,-0.014864966830873294,2023-07-14,F5_full_finance,random_forest,1
2,-0.009441709946686805,2023-07-14,F5_full_finance,random_forest,1
3,-0.012299728748124239,2023-07-14,F5_full_finance,random_forest,1
4,-0.018624302120532565,2023-07-14,F5_full_finance,random_forest,1
5,0.005361286258693809,2023-07-14,F5_full_finance,random_forest,1
1,-0.00388178099791342,2023-07-17,F5_full_finance,random_forest,1
2,-0.012530895593302893,2023-07-17,F5_full_finance,random_forest,1
3,0.004749333039297365,2023-07-17,F5_full_finance,random_forest,1
4,0.0005031766591263587,2023-07-17,F5_full_finance,random_forest,1
5,-0.00476716679100081,2023-07-17,F5_full_finance,random_forest,1
1,0.028360253217824538,2023-07-18,F5_full_finance,random_forest,1
2,0.008096130634979382,2023-07-18,F5_full_finance,random_forest,1
3,0.026215263889804552,2023-07-18,F5_full_finance,random_forest,1
4,0.007911510905816321,2023-07-18,F5_full_finance,random_forest,1
5,0.011377267710059202,2023-07-18,F5_full_finance,random_forest,1
1,0.013822906919209399,2023-07-19,F5_full_finance,random_forest,1
2,-0.025353934367337905,2023-07-19,F5_full_finance,random_forest,1
3,-0.010266693965319762,2023-07-19,F5_full_finance,random_forest,1
4,-0.018981106624542776,2023-07-19,F5_full_finance,random_forest,1
5,-1.2747699684345637e-05,2023-07-19,F5_full_finance,random_forest,1
1,0.017252535285138593,2023-07-20,F5_full_finance,random_forest,1
2,0.01808492201970968,2023-07-20,F5_full_finance,random_forest,1
3,0.00565919808098847,2023-07-20,F5_full_finance,random_forest,1
4,0.011904949711663448,2023-07-20,F5_full_finance,random_forest,1
5,-0.009638652305301199,2023-07-20,F5_full_finance,random_forest,1
1,-0.010197673184332678,2023-07-21,F5_full_finance,random_forest,1
2,0.011813338352274716,2023-07-21,F5_full_finance,random_forest,1
3,-0.011485303407882341,2023-07-21,F5_full_finance,random_forest,1
4,0.010547141867089938,2023-07-21,F5_full_finance,random_forest,1
5,0.0038597011101454415,2023-07-21,F5_full_finance,random_forest,1
1,-0.0036751496505791903,2023-07-24,F5_full_finance,random_forest,1
2,0.010236845765259739,2023-07-24,F5_full_finance,random_forest,1
3,-0.001778441177235801,2023-07-24,F5_full_finance,random_forest,1
4,0.00780830558634471,2023-07-24,F5_full_finance,random_forest,1
5,-0.0023026005159381135,2023-07-24,F5_full_finance,random_forest,1
1,0.005660880075951058,2023-07-25,F5_full_finance,random_forest,1
2,0.0192489934542035,2023-07-25,F5_full_finance,random_forest,1
3,-0.011068614088534046,2023-07-25,F5_full_finance,random_forest,1
4,-0.01050328655936783,2023-07-25,F5_full_finance,random_forest,1
5,0.003322556695130985,2023-07-25,F5_full_finance,random_forest,1
1,0.0066192364716640695,2023-07-26,F5_full_finance,random_forest,1
2,0.016850255787064672,2023-07-26,F5_full_finance,random_forest,1
3,0.027790692310320275,2023-07-26,F5_full_finance,random_forest,1
4,0.016670730427904124,2023-07-26,F5_full_finance,random_forest,1
5,-0.0009679565975778681,2023-07-26,F5_full_finance,random_forest,1
1,0.01490431171877249,2023-07-27,F5_full_finance,random_forest,1
2,0.03608681545652703,2023-07-27,F5_full_finance,random_forest,1
3,0.01186229585401577,2023-07-27,F5_full_finance,random_forest,1
4,0.016201766987489208,2023-07-27,F5_full_finance,random_forest,1
5,0.015064108668306764,2023-07-27,F5_full_finance,random_forest,1
1,0.029647258361590656,2023-07-28,F5_full_finance,random_forest,1
2,0.013898636757195604,2023-07-28,F5_full_finance,random_forest,1
3,0.0060621700859935235,2023-07-28,F5_full_finance,random_forest,1
4,0.02729285904000478,2023-07-28,F5_full_finance,random_forest,1
5,0.013948331066152342,2023-07-28,F5_full_finance,random_forest,1
1,-0.007163543220646829,2023-07-31,F5_full_finance,random_forest,1
2,0.0114850707579639,2023-07-31,F5_full_finance,random_forest,1
3,-0.0009954767212670967,2023-07-31,F5_full_finance,random_forest,1
4,0.01651611295502997,2023-07-31,F5_full_finance,random_forest,1
5,-0.0028456169799199738,2023-07-31,F5_full_finance,random_forest,1
1,0.0024907417115832553,2023-08-01,F5_full_finance,random_forest,1
2,0.016299101827737195,2023-08-01,F5_full_finance,random_forest,1
3,0.009048162303382457,2023-08-01,F5_full_finance,random_forest,1
4,-0.0016909490150638362,2023-08-01,F5_full_finance,random_forest,1
5,-0.005906019310593813,2023-08-01,F5_full_finance,random_forest,1
1,-0.0022154416263756027,2023-08-02,F5_full_finance,random_forest,1
2,-0.01391608635963204,2023-08-02,F5_full_finance,random_forest,1
3,-0.010646209036250909,2023-08-02,F5_full_finance,random_forest,1
4,-0.019062857619048024,2023-08-02,F5_full_finance,random_forest,1
5,-0.010251990237657715,2023-08-02,F5_full_finance,random_forest,1
1,-0.015052615176487705,2023-08-03,F5_full_finance,random_forest,1
2,0.00828591526184197,2023-08-03,F5_full_finance,random_forest,1
3,0.009106896756031269,2023-08-03,F5_full_finance,random_forest,1
4,0.00019225966279368123,2023-08-03,F5_full_finance,random_forest,1
5,0.007535092989841452,2023-08-03,F5_full_finance,random_forest,1
1,0.014289770358383969,2023-08-04,F5_full_finance,random_forest,1
2,0.00713725308773383,2023-08-04,F5_full_finance,random_forest,1
3,0.004078441112078779,2023-08-04,F5_full_finance,random_forest,1
4,0.023957263416620078,2023-08-04,F5_full_finance,random_forest,1
5,0.021205494858242968,2023-08-04,F5_full_finance,random_forest,1
1,0.006188485616757777,2023-08-07,F5_full_finance,random_forest,1
2,0.015146475628787126,2023-08-07,F5_full_finance,random_forest,1
3,0.019263592605545554,2023-08-07,F5_full_finance,random_forest,1
4,0.007959974172787598,2023-08-07,F5_full_finance,random_forest,1
5,-0.0013207529230276904,2023-08-07,F5_full_finance,random_forest,1
1,-0.008179591986217372,2023-08-08,F5_full_finance,random_forest,1
2,-0.0047826306764124915,2023-08-08,F5_full_finance,random_forest,1
3,-0.0038397376570086794,2023-08-08,F5_full_finance,random_forest,1
4,0.012448782903169642,2023-08-08,F5_full_finance,random_forest,1
5,0.002034783842743415,2023-08-08,F5_full_finance,random_forest,1
1,0.014016502828465005,2023-08-09,F5_full_finance,random_forest,1
2,0.00208683918037722,2023-08-09,F5_full_finance,random_forest,1
3,0.010749591717597484,2023-08-09,F5_full_finance,random_forest,1
4,0.020275514513319104,2023-08-09,F5_full_finance,random_forest,1
5,0.0007887166049313499,2023-08-09,F5_full_finance,random_forest,1
1,-0.003967261180833681,2023-08-10,F5_full_finance,random_forest,1
2,0.008340570062665309,2023-08-10,F5_full_finance,random_forest,1
3,0.003642959736498641,2023-08-10,F5_full_finance,random_forest,1
4,0.01580287195271768,2023-08-10,F5_full_finance,random_forest,1
5,-0.009468515165920566,2023-08-10,F5_full_finance,random_forest,1
1,0.005259288155376796,2023-08-11,F5_full_finance,random_forest,1
2,0.012298169991486363,2023-08-11,F5_full_finance,random_forest,1
3,0.006121795064613744,2023-08-11,F5_full_finance,random_forest,1
4,0.02065042778510806,2023-08-11,F5_full_finance,random_forest,1
5,0.02100786645370112,2023-08-11,F5_full_finance,random_forest,1
1,0.01246389549921767,2023-08-14,F5_full_finance,random_forest,1
2,0.00568834164842813,2023-08-14,F5_full_finance,random_forest,1
3,-0.009231628384960167,2023-08-14,F5_full_finance,random_forest,1
4,-0.023145098942356834,2023-08-14,F5_full_finance,random_forest,1
5,0.010692121699674373,2023-08-14,F5_full_finance,random_forest,1
1,-0.002145550654811812,2023-08-15,F5_full_finance,random_forest,1
2,-6.874108713827987e-05,2023-08-15,F5_full_finance,random_forest,1
3,-7.1891672830393105e-06,2023-08-15,F5_full_finance,random_forest,1
4,0.008749120342665506,2023-08-15,F5_full_finance,random_forest,1
5,0.004762297288383344,2023-08-15,F5_full_finance,random_forest,1
1,0.004491048061959435,2023-08-16,F5_full_finance,random_forest,1
2,0.013739814396739991,2023-08-16,F5_full_finance,random_forest,1
3,-0.008402376787660037,2023-08-16,F5_full_finance,random_forest,1
4,0.015501280116980043,2023-08-16,F5_full_finance,random_forest,1
5,0.0014779669645328397,2023-08-16,F5_full_finance,random_forest,1
1,-0.03610970840415628,2023-08-17,F5_full_finance,random_forest,1
2,-0.02962093712675784,2023-08-17,F5_full_finance,random_forest,1
3,-0.025928244960129132,2023-08-17,F5_full_finance,random_forest,1
4,-0.029681652116792967,2023-08-17,F5_full_finance,random_forest,1
5,-0.022423380728669895,2023-08-17,F5_full_finance,random_forest,1
1,0.0038626007498490655,2023-08-18,F5_full_finance,random_forest,1
2,0.006946815811434304,2023-08-18,F5_full_finance,random_forest,1
3,0.014589319041874882,2023-08-18,F5_full_finance,random_forest,1
4,-0.002763761855983593,2023-08-18,F5_full_finance,random_forest,1
5,0.008526087902909207,2023-08-18,F5_full_finance,random_forest,1
1,-0.033842384674680204,2023-08-21,F5_full_finance,random_forest,1
